Firmware Name,Binary Name,Component Name,Component Version,CVE ID,Description,CVSS v3 Score,CVSS v3 Severity,CVSS v2 Score,CVSS v2 Severity
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2006-1542,"Stack-based buffer overflow in Python 2.4.2 and earlier, running on Linux 2.6.12.5 under gcc 4.0.3 with libc 2.3.5, allows local users to cause a ""stack overflow,"" and possibly gain privileges, by running a script from a current working directory that has a long name, related to the realpath function.  NOTE: this might not be a vulnerability. However, the fact that it appears in a programming language interpreter could mean that some applications are affected, although attack scenarios might be limited because the attacker might already need to cross privilege boundaries to cause an exploitable program to be placed in a directory with a long name; or, depending on the method that Python uses to determine the current working directory, setuid applications might be affected.",,,3.7,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2006-3619,"Directory traversal vulnerability in FastJar 0.93, as used in Gnu GCC 4.1.1 and earlier, and 3.4.6 and earlier, allows user-assisted attackers to overwrite arbitrary files via a .jar file containing filenames with ""../"" sequences.",,,2.6,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2008-1685,"gcc 4.2.0 through 4.3.0 in GNU Compiler Collection, when casts are not used, considers the sum of a pointer and an int to be greater than or equal to the pointer, which might lead to removal of length testing code that was intended as a protection mechanism against integer overflow and buffer overflow attacks, and provide no diagnostic message about this removal. NOTE: the vendor has determined that this compiler behavior is correct according to section 6.5.6 of the C99 standard (aka ISO/IEC 9899:1999)",,,6.8,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2010-2195,"bozotic HTTP server (aka bozohttpd) 20090522 through 20100512 allows attackers to cause a denial of service via vectors related to a ""wrong code generation interaction with GCC.""",,,5.0,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2014-0892,"IBM Notes and Domino 8.5.x before 8.5.3 FP6 IF3 and 9.x before 9.0.1 FP1 on 32-bit Linux platforms use incorrect gcc options, which makes it easier for remote attackers to execute arbitrary code by leveraging the absence of the NX protection mechanism and placing crafted x86 code on the stack, aka SPR KLYH9GGS9W.",,,5.0,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2015-5276,"The std::random_device class in libstdc++ in the GNU Compiler Collection (aka GCC) before 4.9.4 does not properly handle short reads from blocking sources, which makes it easier for context-dependent attackers to predict the random values via unspecified vectors.",,,5.0,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2014-9799,"The makefile in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices omits the -fno-strict-overflow option to gcc, which might allow attackers to gain privileges via a crafted application that leverages incorrect compiler optimization of an integer-overflow protection mechanism, aka Android internal bug 28821731 and Qualcomm internal bug CR691916.",7.8,HIGH,9.3,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2018-6574,"Go before 1.8.7, Go 1.9.x before 1.9.4, and Go 1.10 pre-releases before Go 1.10rc2 allow ""go get"" remote command execution during source code build, by leveraging the gcc or clang plugin feature, because -fplugin= and -plugin= arguments were not blocked.",7.8,HIGH,4.6,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2002-2439,Integer overflow in the new[] operator in gcc before 4.8.0 allows attackers to have unspecified impacts.,7.8,HIGH,4.6,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2019-19602,"fpregs_state_valid in arch/x86/include/asm/fpu/internal.h in the Linux kernel before 5.4.2, when GCC 9 is used, allows context-dependent attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact because of incorrect fpu_fpregs_owner_ctx caching, as demonstrated by mishandling of signal-based non-cooperative preemption in Go 1.14 prereleases on amd64, aka CID-59c4bd853abc.",6.1,MEDIUM,5.4,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2021-3115,"Go before 1.14.14 and 1.15.x before 1.15.7 on Windows is vulnerable to Command Injection and remote code execution when using the ""go get"" command to fetch modules that make use of cgo (for example, cgo can execute a gcc program from an untrusted download).",7.5,HIGH,5.1,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2021-37322,GCC c++filt v2.26 was discovered to contain a use-after-free vulnerability via the component cplus-dem.c.,7.8,HIGH,6.8,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2022-25265,"In the Linux kernel through 5.16.10, certain binary files may have the exec-all attribute if they were built in approximately 2003 (e.g., with GCC 3.2.2 and Linux kernel 2.4.20). This can cause execution of bytes located in supposedly non-executable regions of a file.",7.8,HIGH,4.4,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2023-4039,"**DISPUTED**A failure in the -fstack-protector feature in GCC-based toolchains  that target AArch64 allows an attacker to exploit an existing buffer  overflow in dynamically-sized local variables in your application  without this being detected. This stack-protector failure only applies  to C99-style dynamically-sized local variables or those created using  alloca(). The stack-protector operates as intended for statically-sized  local variables.  The default behavior when the stack-protector  detects an overflow is to terminate your application, resulting in  controlled loss of availability. An attacker who can exploit a buffer  overflow without triggering the stack-protector might be able to change  program flow control to cause an uncontrolled loss of availability or to  go further and affect confidentiality or integrity. NOTE: The GCC project argues that this is a missed hardening bug and not a vulnerability by itself.",4.8,MEDIUM,,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2024-50383,"Botan before 3.6.0, when certain GCC versions are used, has a compiler-induced secret-dependent operation in lib/utils/donna128.h in donna128 (used in Chacha-Poly1305 and x25519). An addition can be skipped if a carry is not set. This was observed for GCC 11.3.0 with -O2 on MIPS, and GCC on x86-i386. (Only 32-bit processors can be affected.)",5.9,MEDIUM,,
dlink_DIR-826LA1,uenv,gcc,releases/egcs-1.0.1,CVE-2025-27364,"In MITRE Caldera through 4.2.0 and 5.0.0 before 35bc06e, a Remote Code Execution (RCE) vulnerability was found in the dynamic agent (implant) compilation functionality of the server. This allows remote attackers to execute arbitrary code on the server that Caldera is running on via a crafted web request to the Caldera server API used for compiling and downloading of Caldera's Sandcat or Manx agent (implants). This web request can use the gcc -extldflags linker flag with sub-commands.",10.0,CRITICAL,,
dlink_DIR-826LA1,wscd,libupnp,release-1.6.18,CVE-2016-6255,Portable UPnP SDK (aka libupnp) before 1.6.21 allows remote attackers to write to arbitrary files in the webroot via a POST request without a registered handler.,7.5,HIGH,5.0,
dlink_DIR-826LA1,wscd,libupnp,release-1.6.18,CVE-2016-8863,Heap-based buffer overflow in the create_url_list function in gena/gena_device.c in Portable UPnP SDK (aka libupnp) before 1.6.21 allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via a valid URI followed by an invalid one in the CALLBACK header of an SUBSCRIBE request.,9.8,CRITICAL,7.5,
dlink_DIR-826LA1,wscd,libupnp,release-1.6.18,CVE-2020-13848,Portable UPnP SDK (aka libupnp) 1.12.1 and earlier allows remote attackers to cause a denial of service (crash) via a crafted SSDP message due to a NULL pointer dereference in the functions FindServiceControlURLPath and FindServiceEventURLPath in genlib/service_table/service_table.c.,7.5,HIGH,5.0,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2000-1219,"The -ftrapv compiler option in gcc and g++ 3.3.3 and earlier does not handle all types of integer overflows, which may leave applications vulnerable to vulnerabilities related to overflows.",,,7.5,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2006-0742,"The die_if_kernel function in arch/ia64/kernel/unaligned.c in Linux kernel 2.6.x before 2.6.15.6, possibly when compiled with certain versions of gcc, has the ""noreturn"" attribute set, which allows local users to cause a denial of service by causing user faults on Itanium systems.",,,4.6,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2006-1542,"Stack-based buffer overflow in Python 2.4.2 and earlier, running on Linux 2.6.12.5 under gcc 4.0.3 with libc 2.3.5, allows local users to cause a ""stack overflow,"" and possibly gain privileges, by running a script from a current working directory that has a long name, related to the realpath function.  NOTE: this might not be a vulnerability. However, the fact that it appears in a programming language interpreter could mean that some applications are affected, although attack scenarios might be limited because the attacker might already need to cross privilege boundaries to cause an exploitable program to be placed in a directory with a long name; or, depending on the method that Python uses to determine the current working directory, setuid applications might be affected.",,,3.7,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2006-3619,"Directory traversal vulnerability in FastJar 0.93, as used in Gnu GCC 4.1.1 and earlier, and 3.4.6 and earlier, allows user-assisted attackers to overwrite arbitrary files via a .jar file containing filenames with ""../"" sequences.",,,2.6,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2008-1685,"gcc 4.2.0 through 4.3.0 in GNU Compiler Collection, when casts are not used, considers the sum of a pointer and an int to be greater than or equal to the pointer, which might lead to removal of length testing code that was intended as a protection mechanism against integer overflow and buffer overflow attacks, and provide no diagnostic message about this removal. NOTE: the vendor has determined that this compiler behavior is correct according to section 6.5.6 of the C99 standard (aka ISO/IEC 9899:1999)",,,6.8,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2010-2195,"bozotic HTTP server (aka bozohttpd) 20090522 through 20100512 allows attackers to cause a denial of service via vectors related to a ""wrong code generation interaction with GCC.""",,,5.0,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2014-0892,"IBM Notes and Domino 8.5.x before 8.5.3 FP6 IF3 and 9.x before 9.0.1 FP1 on 32-bit Linux platforms use incorrect gcc options, which makes it easier for remote attackers to execute arbitrary code by leveraging the absence of the NX protection mechanism and placing crafted x86 code on the stack, aka SPR KLYH9GGS9W.",,,5.0,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2015-5276,"The std::random_device class in libstdc++ in the GNU Compiler Collection (aka GCC) before 4.9.4 does not properly handle short reads from blocking sources, which makes it easier for context-dependent attackers to predict the random values via unspecified vectors.",,,5.0,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2014-9799,"The makefile in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices omits the -fno-strict-overflow option to gcc, which might allow attackers to gain privileges via a crafted application that leverages incorrect compiler optimization of an integer-overflow protection mechanism, aka Android internal bug 28821731 and Qualcomm internal bug CR691916.",7.8,HIGH,9.3,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2018-6574,"Go before 1.8.7, Go 1.9.x before 1.9.4, and Go 1.10 pre-releases before Go 1.10rc2 allow ""go get"" remote command execution during source code build, by leveraging the gcc or clang plugin feature, because -fplugin= and -plugin= arguments were not blocked.",7.8,HIGH,4.6,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2002-2439,Integer overflow in the new[] operator in gcc before 4.8.0 allows attackers to have unspecified impacts.,7.8,HIGH,4.6,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2019-19602,"fpregs_state_valid in arch/x86/include/asm/fpu/internal.h in the Linux kernel before 5.4.2, when GCC 9 is used, allows context-dependent attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact because of incorrect fpu_fpregs_owner_ctx caching, as demonstrated by mishandling of signal-based non-cooperative preemption in Go 1.14 prereleases on amd64, aka CID-59c4bd853abc.",6.1,MEDIUM,5.4,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2021-3115,"Go before 1.14.14 and 1.15.x before 1.15.7 on Windows is vulnerable to Command Injection and remote code execution when using the ""go get"" command to fetch modules that make use of cgo (for example, cgo can execute a gcc program from an untrusted download).",7.5,HIGH,5.1,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2021-37322,GCC c++filt v2.26 was discovered to contain a use-after-free vulnerability via the component cplus-dem.c.,7.8,HIGH,6.8,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2022-25265,"In the Linux kernel through 5.16.10, certain binary files may have the exec-all attribute if they were built in approximately 2003 (e.g., with GCC 3.2.2 and Linux kernel 2.4.20). This can cause execution of bytes located in supposedly non-executable regions of a file.",7.8,HIGH,4.4,
dlink_DIR-826LA1,bridge_wan,gcc,releases/egcs-1.0.1,CVE-2023-4039,"**DISPUTED**A failure in the -fstack-protector feature in GCC-based toolchains  that target AArch64 allows an attacker to exploit an existing buffer  overflow in dynamically-sized local variables in your application  without this being detected. This stack-protector failure only applies  to C99-style dynamically-sized local variables or those created using  alloca(). The stack-protector operates as intended for statically-sized  local variables.  The default behavior when the stack-protector  detects an overflow is to terminate your application, resulting in  controlled loss of availability. An attacker who can exploit a buffer  overflow without triggering the stack-protector might be able to change  program flow control to cause an uncontrolled loss of availability or to  go further and affect confidentiality or integrity. NOTE: The GCC project argues that this is a missed hardening bug and not a vulnerability by itself.",4.8,MEDIUM,,
